"","month_of_analyst_forecast","monthly_returns","excess_returns","February","March","April","May","June","July","August","September","October","November","December","quartile_market_capitalization","quartile_feps","quartile_analyst_following"
"13167","8",-0.168539330363274,0.011460669636726,0,0,0,0,0,0,1,0,0,0,0,3,2,1
"13168","9",0.175675675272942,0.125675675272942,0,0,0,0,0,0,0,1,0,0,0,3,2,1
"13169","10",-0.075581394135952,-0.135581394135952,0,0,0,0,0,0,0,0,1,0,0,3,2,1
"13170","11",0.0188679248094559,-0.0211320751905441,0,0,0,0,0,0,0,0,0,1,0,3,2,1
"13171","12",-0.154320985078812,-0.164320985078812,0,0,0,0,0,0,0,0,0,0,1,3,2,1
"13172","1",0.0267134737223387,0.0467134737223387,0,0,0,0,0,0,0,0,0,0,0,3,2,3
"13173","2",0.023622065782547,0.053622065782547,1,0,0,0,0,0,0,0,0,0,0,3,2,3
"13174","3",0.0107023231685162,0.0007023231685162,0,1,0,0,0,0,0,0,0,0,0,3,2,3
"13175","4",-0.00367151899263263,-0.0936715189926326,0,0,1,0,0,0,0,0,0,0,0,3,2,3
"13176","5",0.13031829893589,0.04031829893589,0,0,0,1,0,0,0,0,0,0,0,3,2,3
"13177","6",0.00207461602985859,-0.0179253839701414,0,0,0,0,1,0,0,0,0,0,0,3,2,3
"13178","7",-0.0256334021687508,-0.0656334021687508,0,0,0,0,0,1,0,0,0,0,0,3,2,3
"13179","8",0.0501683466136455,0.0101683466136455,0,0,0,0,0,0,1,0,0,0,0,3,2,3
"13180","9",0.0337896198034286,0.0337896198034286,0,0,0,0,0,0,0,1,0,0,0,3,2,3
"13181","10",0.000851512362714857,-0.0691484876372851,0,0,0,0,0,0,0,0,1,0,0,3,2,3
"13182","11",0.0402723215520382,0.000272321552038199,0,0,0,0,0,0,0,0,0,1,0,3,2,3
"13183","12",0.158669605851173,0.108669605851173,0,0,0,0,0,0,0,0,0,0,1,3,2,3
"13184","1",0.0428503192961216,0.0128503192961216,0,0,0,0,0,0,0,0,0,0,0,3,3,3
"13185","2",0.00794556830078363,-0.0220544316992164,1,0,0,0,0,0,0,0,0,0,0,3,3,3
"13186","3",0.0433558039367199,0.0233558039367199,0,1,0,0,0,0,0,0,0,0,0,3,3,3
"13187","4",0.024972889572382,0.074972889572382,0,0,1,0,0,0,0,0,0,0,0,3,3,3
"13188","5",-0.0635593235492706,-0.0735593235492706,0,0,0,1,0,0,0,0,0,0,0,3,3,3
"13189","6",0.101470567286015,0.071470567286015,0,0,0,0,1,0,0,0,0,0,0,3,3,3
"13190","7",0.017764937132597,0.037764937132597,0,0,0,0,0,1,0,0,0,0,0,3,3,3
"13191","8",0.0483052767813206,0.0283052767813206,0,0,0,0,0,0,1,0,0,0,0,3,3,3
"13192","9",0.0881897136569023,0.0481897136569023,0,0,0,0,0,0,0,1,0,0,0,3,3,3
"13193","10",-0.00178792187944055,-0.0217879218794405,0,0,0,0,0,0,0,0,1,0,0,3,3,3
"13194","11",0.07845239341259,0.00845239341258999,0,0,0,0,0,0,0,0,0,1,0,3,3,3
"13195","12",-0.026158420369029,-0.066158420369029,0,0,0,0,0,0,0,0,0,0,1,3,3,3
"13196","1",0.000342708313837647,0.0203427083138376,0,0,0,0,0,0,0,0,0,0,0,3,3,3
"13197","2",0.203665554523468,0.173665554523468,1,0,0,0,0,0,0,0,0,0,0,3,3,3
"13198","3",0.0172193199396133,0.0372193199396133,0,1,0,0,0,0,0,0,0,0,0,3,3,3
"13199","4",-0.0304903499782085,-0.0104903499782085,0,0,1,0,0,0,0,0,0,0,0,3,3,3
"13200","5",0.0595652274787426,0.0295652274787426,0,0,0,1,0,0,0,0,0,0,0,3,3,3
"13201","6",0.0564902164041996,0.0164902164041996,0,0,0,0,1,0,0,0,0,0,0,3,3,3
"13202","7",0.069543719291687,0.029543719291687,0,0,0,0,0,1,0,0,0,0,0,3,3,3
"13203","8",0.00911521632224321,0.0191152163222432,0,0,0,0,0,0,1,0,0,0,0,3,3,3
"13204","9",0.0326388254761696,0.0326388254761696,0,0,0,0,0,0,0,1,0,0,0,3,3,3
"13205","10",-0.0766709968447685,-0.0466709968447685,0,0,0,0,0,0,0,0,1,0,0,3,3,3
"13206","11",0.00532461749389768,-0.0346753825061023,0,0,0,0,0,0,0,0,0,1,0,3,3,3
"13207","12",0.0118536464869976,0.0018536464869976,0,0,0,0,0,0,0,0,0,0,1,3,3,3
"13208","2",-0.0631460249423981,-0.0531460249423981,1,0,0,0,0,0,0,0,0,0,0,3,2,2
"13209","3",0.0160585604608059,-0.0339414395391941,0,1,0,0,0,0,0,0,0,0,0,3,2,2
"13210","4",0.108904436230659,0.078904436230659,0,0,1,0,0,0,0,0,0,0,0,3,2,2
"13211","5",-0.0355265885591507,0.0144734114408493,0,0,0,1,0,0,0,0,0,0,0,3,2,2
"13212","6",0.0385508835315704,0.0385508835315704,0,0,0,0,1,0,0,0,0,0,0,3,2,2
"13213","7",0.0507069416344166,0.0807069416344166,0,0,0,0,0,1,0,0,0,0,0,3,2,2
"13214","8",-0.0535498522222042,-0.0735498522222042,0,0,0,0,0,0,1,0,0,0,0,3,2,2
"13215","9",-0.052167110145092,-0.052167110145092,0,0,0,0,0,0,0,1,0,0,0,3,2,2
"13216","10",-0.0243193097412586,-0.0843193097412586,0,0,0,0,0,0,0,0,1,0,0,3,2,2
"13217","11",0.0724329277873039,0.0224329277873039,0,0,0,0,0,0,0,0,0,1,0,3,2,2
"13218","12",-0.0256257113069296,-0.0256257113069296,0,0,0,0,0,0,0,0,0,0,1,3,2,2
"13219","1",-0.0505836792290211,-0.0705836792290211,0,0,0,0,0,0,0,0,0,0,0,4,3,4
"13220","2",-0.00517691252753139,0.0148230874724686,1,0,0,0,0,0,0,0,0,0,0,4,3,4
"13221","3",0.0739376097917557,0.0739376097917557,0,1,0,0,0,0,0,0,0,0,0,4,3,4
"13222","4",0.0281889960169792,-0.0118110039830208,0,0,1,0,0,0,0,0,0,0,0,4,3,4
"13223","5",0.0842209160327911,0.0242209160327911,0,0,0,1,0,0,0,0,0,0,0,4,3,4
"13224","6",0.0569401457905769,0.0569401457905769,0,0,0,0,1,0,0,0,0,0,0,4,3,4
"13225","7",-0.020041462033987,0.019958537966013,0,0,0,0,0,1,0,0,0,0,0,4,3,4
"13226","8",-0.000528959673829377,0.0194710403261706,0,0,0,0,0,0,1,0,0,0,0,4,3,4
"13227","9",0.134768098592758,0.094768098592758,0,0,0,0,0,0,0,1,0,0,0,4,3,4
"13228","10",0.0775593146681786,0.0375593146681786,0,0,0,0,0,0,0,0,1,0,0,4,3,4
"13229","11",0.0104271331802011,0.100427133180201,0,0,0,0,0,0,0,0,0,1,0,4,3,4
"13230","12",0.107066094875336,0.097066094875336,0,0,0,0,0,0,0,0,0,0,1,4,3,4
"13231","1",-0.0370006412267685,-0.0070006412267685,0,0,0,0,0,0,0,0,0,0,0,4,2,4
"13232","2",0.0192749835550785,-0.0207250164449215,1,0,0,0,0,0,0,0,0,0,0,4,2,4
"13233","3",0.0628679096698761,-0.00713209033012391,0,1,0,0,0,0,0,0,0,0,0,4,2,4
"13234","4",0.0487343594431877,0.0087343594431877,0,0,1,0,0,0,0,0,0,0,0,4,2,4
"13235","5",-0.0693661347031593,0.0106338652968407,0,0,0,1,0,0,0,0,0,0,0,4,2,4
"13236","6",-0.0603563264012337,-0.0203563264012337,0,0,0,0,1,0,0,0,0,0,0,4,2,4
"13237","7",0.0101101594045758,-0.0598898405954242,0,0,0,0,0,1,0,0,0,0,0,4,2,4
"13238","8",-0.0622353181242943,-0.0322353181242943,0,0,0,0,0,0,1,0,0,0,0,4,2,4
"13239","9",0.0766283646225929,-0.0233716353774071,0,0,0,0,0,0,0,1,0,0,0,4,2,4
"13240","10",0.00421448517590761,-0.0257855148240924,0,0,0,0,0,0,0,0,1,0,0,4,2,4
"13241","11",0.121327750384808,0.101327750384808,0,0,0,0,0,0,0,0,0,1,0,4,2,4
"13242","12",0.116933204233646,0.056933204233646,0,0,0,0,0,0,0,0,0,0,1,4,2,4
"13243","1",-0.0144750066101551,-0.0244750066101551,0,0,0,0,0,0,0,0,0,0,0,4,3,4
"13244","2",0.0547166019678116,0.0047166019678116,1,0,0,0,0,0,0,0,0,0,0,4,3,4
"13245","3",0.0292242486029863,0.0192242486029863,0,1,0,0,0,0,0,0,0,0,0,4,3,4
"13246","4",0.0937889069318771,0.0737889069318771,0,0,1,0,0,0,0,0,0,0,0,4,3,4
"13247","5",-0.0563479065895081,-0.0363479065895081,0,0,0,1,0,0,0,0,0,0,0,4,3,4
"13248","6",-0.0310616381466389,-0.0110616381466389,0,0,0,0,1,0,0,0,0,0,0,4,3,4
"13249","7",-0.0563244968652725,-0.0363244968652725,0,0,0,0,0,1,0,0,0,0,0,4,3,4
"13250","8",-0.116520702838898,-0.056520702838898,0,0,0,0,0,0,1,0,0,0,0,4,3,4
"13251","9",-0.170394256711006,-0.050394256711006,0,0,0,0,0,0,0,1,0,0,0,4,3,4
"13252","10",0.299860179424286,0.179860179424286,0,0,0,0,0,0,0,0,1,0,0,4,3,4
"13253","11",0.0641273856163025,0.0741273856163025,0,0,0,0,0,0,0,0,0,1,0,4,3,4
"13254","12",-0.0479272454977036,-0.0379272454977036,0,0,0,0,0,0,0,0,0,0,1,4,3,4
"13255","1",0.0647812187671661,-0.0552187812328339,0,0,0,0,0,0,0,0,0,0,0,4,1,4
"13256","2",0.0461061075329781,-0.0138938924670219,1,0,0,0,0,0,0,0,0,0,0,4,1,4
"13257","3",-0.0823991522192955,-0.0823991522192955,0,1,0,0,0,0,0,0,0,0,0,4,1,4
"13258","4",-0.0421085990965366,-0.0121085990965366,0,0,1,0,0,0,0,0,0,0,0,4,1,4
"13259","5",-0.131002023816109,-0.011002023816109,0,0,0,1,0,0,0,0,0,0,0,4,1,4
"13260","6",0.0888103991746902,0.0488103991746902,0,0,0,0,1,0,0,0,0,0,0,4,1,4
"13261","7",0.0146904764696956,0.0146904764696956,0,0,0,0,0,1,0,0,0,0,0,4,1,4
"13262","8",-0.0232103485614061,-0.0832103485614061,0,0,0,0,0,0,1,0,0,0,0,4,1,4
"13263","9",0.0187036283314228,-0.0212963716685772,0,0,0,0,0,0,0,1,0,0,0,4,1,4
"13264","10",-0.0825005620718002,-0.0725005620718002,0,0,0,0,0,0,0,0,1,0,0,4,1,4
"13265","11",-0.047492403537035,-0.067492403537035,0,0,0,0,0,0,0,0,0,1,0,4,1,4
"13266","12",0.0257944632321596,-0.0342055367678404,0,0,0,0,0,0,0,0,0,0,1,4,1,4
"13267","1",0.152199402451515,0.082199402451515,0,0,0,0,0,0,0,0,0,0,0,4,2,3
"13268","2",-0.0672934725880623,-0.0472934725880623,1,0,0,0,0,0,0,0,0,0,0,4,2,3
"13269","3",-0.0403255075216293,-0.0903255075216293,0,1,0,0,0,0,0,0,0,0,0,4,2,3
"13270","4",0.138956218957901,0.158956218957901,0,0,1,0,0,0,0,0,0,0,0,4,2,3
"13271","5",0.0314810387790203,-0.0185189612209797,0,0,0,1,0,0,0,0,0,0,0,4,2,3
"13272","6",-0.0238948222249746,0.0061051777750254,0,0,0,0,1,0,0,0,0,0,0,4,2,3
"13273","7",-0.0020172621589154,-0.0820172621589154,0,0,0,0,0,1,0,0,0,0,0,4,2,3
"13274","8",-0.0094329472631216,0.0105670527368784,0,0,0,0,0,0,1,0,0,0,0,4,2,3
"13275","9",0.0676794201135635,0.0076794201135635,0,0,0,0,0,0,0,1,0,0,0,4,2,3
"13276","10",0.0271541681140661,-0.0028458318859339,0,0,0,0,0,0,0,0,1,0,0,4,2,3
"13277","11",-0.0116569809615612,-0.0316569809615612,0,0,0,0,0,0,0,0,0,1,0,4,2,3
"13278","12",0.00821397826075554,-0.0217860217392445,0,0,0,0,0,0,0,0,0,0,1,4,2,3
"13279","1",-0.0791798010468483,-0.0691798010468483,0,0,0,0,0,0,0,0,0,0,0,4,1,4
"13280","2",0.102203913033009,0.072203913033009,1,0,0,0,0,0,0,0,0,0,0,4,1,4
"13281","3",-0.00528383441269398,-0.025283834412694,0,1,0,0,0,0,0,0,0,0,0,4,1,4
"13282","4",0.00482735922560096,0.014827359225601,0,0,1,0,0,0,0,0,0,0,0,4,1,4
"13283","5",0.0411488488316536,0.0211488488316536,0,0,0,1,0,0,0,0,0,0,0,4,1,4
"13284","6",0.0367137603461742,-0.0032862396538258,0,0,0,0,1,0,0,0,0,0,0,4,1,4
"13285","7",-0.0479391813278198,-0.0179391813278198,0,0,0,0,0,1,0,0,0,0,0,4,1,4
"13286","8",0.06161093339324,0.02161093339324,0,0,0,0,0,0,1,0,0,0,0,4,1,4
"13287","9",-0.0661332458257675,-0.0261332458257675,0,0,0,0,0,0,0,1,0,0,0,4,1,4
"13288","10",-0.0750910118222237,-0.105091011822224,0,0,0,0,0,0,0,0,1,0,0,4,1,4
"13289","11",-0.103002399206161,-0.113002399206161,0,0,0,0,0,0,0,0,0,1,0,4,1,4
"13290","12",0.0573870092630386,0.0473870092630386,0,0,0,0,0,0,0,0,0,0,1,4,1,4
"13291","1",-0.00756730698049069,0.0324326930195093,0,0,0,0,0,0,0,0,0,0,0,4,3,4
"13292","2",-0.0265000350773335,-0.106500035077333,1,0,0,0,0,0,0,0,0,0,0,4,3,4
"13293","3",-0.0534154772758484,-0.0434154772758484,0,1,0,0,0,0,0,0,0,0,0,4,3,4
"13294","4",0.0972602516412735,0.0772602516412735,0,0,1,0,0,0,0,0,0,0,0,4,3,4
"13295","5",-0.0238451436161995,-0.0238451436161995,0,0,0,1,0,0,0,0,0,0,0,4,3,4
"13296","6",0.0042204144410789,0.0242204144410789,0,0,0,0,1,0,0,0,0,0,0,4,3,4
"13297","7",-0.0973383039236069,-0.0673383039236069,0,0,0,0,0,1,0,0,0,0,0,4,3,4
"13298","8",0.0400285646319389,0.0900285646319389,0,0,0,0,0,0,1,0,0,0,0,4,3,4
"13299","9",-0.0836871713399887,0.0063128286600113,0,0,0,0,0,0,0,1,0,0,0,4,3,4
"13300","10",0.126832947134972,0.056832947134972,0,0,0,0,0,0,0,0,1,0,0,4,3,4
"13301","11",0.0140863349661231,0.0340863349661231,0,0,0,0,0,0,0,0,0,1,0,4,3,4
"13302","12",-0.0956475213170052,-0.0356475213170052,0,0,0,0,0,0,0,0,0,0,1,4,3,4
"13303","2",0.000271300319582224,-0.0297286996804178,1,0,0,0,0,0,0,0,0,0,0,4,1,3
"13304","3",0.00523104658350348,-0.0947689534164965,0,1,0,0,0,0,0,0,0,0,0,4,1,3
"13305","4",0.120122767984867,0.050122767984867,0,0,1,0,0,0,0,0,0,0,0,4,1,3
"13306","5",-0.0157860275357962,-0.0057860275357962,0,0,0,1,0,0,0,0,0,0,0,4,1,3
"13307","6",0.0115322787314653,0.0115322787314653,0,0,0,0,1,0,0,0,0,0,0,4,1,3
"13308","7",-0.0109845716506243,-0.0809845716506243,0,0,0,0,0,1,0,0,0,0,0,4,1,3
"13309","8",0.028368728235364,0.018368728235364,0,0,0,0,0,0,1,0,0,0,0,4,1,3
"13310","9",-0.041249193251133,-0.041249193251133,0,0,0,0,0,0,0,1,0,0,0,4,1,3
"13311","10",-0.000137061259010807,0.0498629387409892,0,0,0,0,0,0,0,0,1,0,0,4,1,3
"13312","11",-0.0212591271847486,-0.101259127184749,0,0,0,0,0,0,0,0,0,1,0,4,1,3
"13313","12",0.00882851332426071,-0.0211714866757393,0,0,0,0,0,0,0,0,0,0,1,4,1,3
"13314","2",-0.0327577628195286,-0.0527577628195286,1,0,0,0,0,0,0,0,0,0,0,4,3,2
"13315","3",-0.0218154452741146,-0.0218154452741146,0,1,0,0,0,0,0,0,0,0,0,4,3,2
"13316","4",-0.0287247430533171,-0.0487247430533171,0,0,1,0,0,0,0,0,0,0,0,4,3,2
"13317","5",-0.0424114502966404,-0.0424114502966404,0,0,0,1,0,0,0,0,0,0,0,4,3,2
"13318","6",0.028847761452198,-0.001152238547802,0,0,0,0,1,0,0,0,0,0,0,4,3,2
"13319","7",0.0344079062342644,0.0144079062342644,0,0,0,0,0,1,0,0,0,0,0,4,3,2
"13320","8",-0.0360083878040314,-0.0260083878040314,0,0,0,0,0,0,1,0,0,0,0,4,3,2
"13321","9",0.0884421840310097,0.0584421840310097,0,0,0,0,0,0,0,1,0,0,0,4,3,2
"13322","10",0.00560661312192679,0.00560661312192679,0,0,0,0,0,0,0,0,1,0,0,4,3,2
"13323","11",0.0918383225798607,0.0718383225798607,0,0,0,0,0,0,0,0,0,1,0,4,3,2
"13324","12",0.0557447336614132,0.0357447336614132,0,0,0,0,0,0,0,0,0,0,1,4,3,2
"13325","2",-0.124983362853527,-0.074983362853527,1,0,0,0,0,0,0,0,0,0,0,4,2,3
"13326","3",0.00198171637021005,0.00198171637021005,0,1,0,0,0,0,0,0,0,0,0,4,2,3
"13327","4",0.189347341656685,0.189347341656685,0,0,1,0,0,0,0,0,0,0,0,4,2,3
"13328","5",0.0898264870047569,0.0698264870047569,0,0,0,1,0,0,0,0,0,0,0,4,2,3
"13329","6",0.00296916090883315,-0.00703083909116685,0,0,0,0,1,0,0,0,0,0,0,4,2,3
"13330","7",0.00298757175914943,-0.0170124282408506,0,0,0,0,0,1,0,0,0,0,0,4,2,3
"13331","8",-0.0483736172318459,-0.0683736172318459,0,0,0,0,0,0,1,0,0,0,0,4,2,3
"13332","9",0.0385626070201397,0.0285626070201397,0,0,0,0,0,0,0,1,0,0,0,4,2,3
"13333","10",-0.183765351772308,-0.093765351772308,0,0,0,0,0,0,0,0,1,0,0,4,2,3
"13334","11",0.0477113015949726,0.0377113015949726,0,0,0,0,0,0,0,0,0,1,0,4,2,3
"13335","12",-0.115411922335625,-0.015411922335625,0,0,0,0,0,0,0,0,0,0,1,4,2,3
"13336","1",0.00919540226459503,-0.050804597735405,0,0,0,0,0,0,0,0,0,0,0,3,3,2
"13337","2",-0.0540540553629398,-0.11405405536294,1,0,0,0,0,0,0,0,0,0,0,3,3,2
"13338","3",0.0816326513886452,0.0216326513886452,0,1,0,0,0,0,0,0,0,0,0,3,3,2
"13339","4",0.0981132090091705,0.0281132090091705,0,0,1,0,0,0,0,0,0,0,0,3,3,2
"13340","5",-0.0536082461476326,-0.133608246147633,0,0,0,1,0,0,0,0,0,0,0,3,3,2
"13341","6",0.0405904054641724,0.000590405464172397,0,0,0,0,1,0,0,0,0,0,0,3,3,2
"13342","7",-0.0319148935377598,-0.0019148935377598,0,0,0,0,0,1,0,0,0,0,0,3,3,2
"13343","8",0.122344322502613,0.132344322502613,0,0,0,0,0,0,1,0,0,0,0,3,3,2
"13344","9",-0.0960264876484871,-0.116026487648487,0,0,0,0,0,0,0,1,0,0,0,3,3,2
"13345","10",0.0124542126432061,0.0524542126432061,0,0,0,0,0,0,0,0,1,0,0,3,3,2
"13346","11",-0.018382353708148,-0.068382353708148,0,0,0,0,0,0,0,0,0,1,0,3,3,2
"13347","12",0.0337078645825386,0.0437078645825386,0,0,0,0,0,0,0,0,0,0,1,3,3,2
"13348","1",0.150000005960465,0.150000005960465,0,0,0,0,0,0,0,0,0,0,0,3,3,2
"13349","2",0.108626201748848,0.168626201748848,1,0,0,0,0,0,0,0,0,0,0,3,3,2
"13350","3",-0.0489913560450077,-0.0689913560450077,0,1,0,0,0,0,0,0,0,0,0,3,3,2
"13351","4",0.0266666673123837,0.0366666673123837,0,0,1,0,0,0,0,0,0,0,0,3,3,2
"13352","5",-0.0778443142771721,-0.0078443142771721,0,0,0,1,0,0,0,0,0,0,0,3,3,2
"13353","6",-0.0779220759868622,-0.117922075986862,0,0,0,0,1,0,0,0,0,0,0,3,3,2
"13354","7",-0.0359154939651489,0.0140845060348511,0,0,0,0,0,1,0,0,0,0,0,3,3,2
"13355","8",0.174721196293831,0.014721196293831,0,0,0,0,0,0,1,0,0,0,0,3,3,2
"13356","9",0.0189873408526182,0.0289873408526182,0,0,0,0,0,0,0,1,0,0,0,3,3,2
"13357","10",0.0397515520453453,0.0697515520453453,0,0,0,0,0,0,0,0,1,0,0,3,3,2
"13358","11",0.060606062412262,0.100606062412262,0,0,0,0,0,0,0,0,0,1,0,3,3,2
"13359","12",0.0228571426123381,0.0128571426123381,0,0,0,0,0,0,0,0,0,0,1,3,3,2
"13360","1",0.0860335230827332,-0.0139664769172668,0,0,0,0,0,0,0,0,0,0,0,2,3,4
"13361","2",0.026041666045785,-0.003958333954215,1,0,0,0,0,0,0,0,0,0,0,2,3,4
"13362","3",-0.228426396846771,-0.238426396846771,0,1,0,0,0,0,0,0,0,0,0,2,3,4
"13363","4",0.039473682641983,0.039473682641983,0,0,1,0,0,0,0,0,0,0,0,2,3,4
"13364","5",0.00322580640204251,-0.0267741935979575,0,0,0,1,0,0,0,0,0,0,0,2,3,4
"13365","6",-0.0192926041781902,-0.0392926041781902,0,0,0,0,1,0,0,0,0,0,0,2,3,4
"13366","7",0.0994647964835167,0.0794647964835167,0,0,0,0,0,1,0,0,0,0,0,2,3,4
"13367","8",0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,4
"13368","9",-0.0202020201832056,0.0197979798167944,0,0,0,0,0,0,0,1,0,0,0,2,3,4
"13369","10",0.0721649453043938,0.0421649453043938,0,0,0,0,0,0,0,0,1,0,0,2,3,4
"13370","11",0.0294117648154497,-0.0205882351845503,0,0,0,0,0,0,0,0,0,1,0,2,3,4
"13371","12",-0.0761904790997505,-0.11619047909975,0,0,0,0,0,0,0,0,0,0,1,2,3,4
"13372","1",-0.0824742242693901,-0.0824742242693901,0,0,0,0,0,0,0,0,0,0,0,2,4,3
"13373","2",-0.0114942528307438,-0.0614942528307438,1,0,0,0,0,0,0,0,0,0,0,2,4,3
"13374","3",-0.0813953503966331,-0.131395350396633,0,1,0,0,0,0,0,0,0,0,0,2,4,3
"13375","4",-0.0126582281664014,-0.0226582281664014,0,0,1,0,0,0,0,0,0,0,0,2,4,3
"13376","5",0.105128206312656,0.075128206312656,0,0,0,1,0,0,0,0,0,0,0,2,4,3
"13377","6",-0.0941176488995552,-0.104117648899555,0,0,0,0,1,0,0,0,0,0,0,2,4,3
"13378","7",-0.101298697292805,-0.031298697292805,0,0,0,0,0,1,0,0,0,0,0,2,4,3
"13379","8",0.205882355570793,0.145882355570793,0,0,0,0,0,0,1,0,0,0,0,2,4,3
"13380","9",-0.0121951214969158,0.0078048785030842,0,0,0,0,0,0,0,1,0,0,0,2,4,3
"13381","10",0.0641975328326225,0.0341975328326225,0,0,0,0,0,0,0,0,1,0,0,2,4,3
"13382","11",0.0352941192686558,0.0252941192686558,0,0,0,0,0,0,0,0,0,1,0,2,4,3
"13383","12",0.0681818202137947,0.0781818202137947,0,0,0,0,0,0,0,0,0,0,1,2,4,3
"13384","1",0.0285714287310839,-0.0414285712689161,0,0,0,0,0,0,0,0,0,0,0,2,4,4
"13385","2",0.0526315793395042,-0.0473684206604958,1,0,0,0,0,0,0,0,0,0,0,2,4,4
"13386","3",0.141666665673256,0.121666665673256,0,1,0,0,0,0,0,0,0,0,0,2,4,4
"13387","4",0.0525547452270985,0.0425547452270985,0,0,1,0,0,0,0,0,0,0,0,2,4,4
"13388","5",-0.0349650345742702,-0.0349650345742702,0,0,0,1,0,0,0,0,0,0,0,2,4,4
"13389","6",-0.0869565233588219,-0.156956523358822,0,0,0,0,1,0,0,0,0,0,0,2,4,4
"13390","7",0.1304761916399,0.1304761916399,0,0,0,0,0,1,0,0,0,0,0,2,4,4
"13391","8",-0.0212765950709581,-0.0012765950709581,0,0,0,0,0,0,1,0,0,0,0,2,4,4
"13392","9",0.101449273526668,0.061449273526668,0,0,0,0,0,0,0,1,0,0,0,2,4,4
"13393","10",0.0686842128634453,0.0586842128634453,0,0,0,0,0,0,0,0,1,0,0,2,4,4
"13394","11",-0.00621118023991585,0.0237888197600841,0,0,0,0,0,0,0,0,0,1,0,2,4,4
"13395","12",-0.025000000372529,-0.055000000372529,0,0,0,0,0,0,0,0,0,0,1,2,4,4
"13396","1",0.0882051289081573,0.0182051289081573,0,0,0,0,0,0,0,0,0,0,0,3,4,4
"13397","2",0.0178571436554193,0.0178571436554193,1,0,0,0,0,0,0,0,0,0,0,3,4,4
"13398","3",0.070175439119339,0.040175439119339,0,1,0,0,0,0,0,0,0,0,0,3,4,4
"13399","4",0.0273224040865898,-0.0226775959134102,0,0,1,0,0,0,0,0,0,0,0,3,4,4
"13400","5",0.0093617020174861,-0.0506382979825139,0,0,0,1,0,0,0,0,0,0,0,3,4,4
"13401","6",-0.0744680836796761,-0.0644680836796761,0,0,0,0,1,0,0,0,0,0,0,3,4,4
"13402","7",0.067049652338028,-0.00295034766197201,0,0,0,0,0,1,0,0,0,0,0,3,4,4
"13403","8",0.218579232692719,0.198579232692719,0,0,0,0,0,0,1,0,0,0,0,3,4,4
"13404","9",-0.0807174891233444,-0.0707174891233444,0,0,0,0,0,0,0,1,0,0,0,3,4,4
"13405","10",-0.0731707289814949,-0.0031707289814949,0,0,0,0,0,0,0,0,1,0,0,3,4,4
"13406","11",0,-0.01,0,0,0,0,0,0,0,0,0,1,0,3,4,4
"13407","12",0.0744680836796761,0.0644680836796761,0,0,0,0,0,0,0,0,0,0,1,3,4,4
"13408","1",-0.0239234454929829,-0.103923445492983,0,0,0,0,0,0,0,0,0,0,0,3,3,2
"13409","2",0.0845098048448563,-0.0254901951551437,1,0,0,0,0,0,0,0,0,0,0,3,3,2
"13410","3",0.0273972600698471,-0.0226027399301529,0,1,0,0,0,0,0,0,0,0,0,3,3,2
"13411","4",-0.0167111102491617,-0.0367111102491617,0,0,1,0,0,0,0,0,0,0,0,3,3,2
"13412","5",0.00456620985642076,-0.0254337901435792,0,0,0,1,0,0,0,0,0,0,0,3,3,2
"13413","6",-0.072727270424366,-0.032727270424366,0,0,0,0,1,0,0,0,0,0,0,3,3,2
"13414","7",0.0539215691387653,0.0239215691387653,0,0,0,0,0,1,0,0,0,0,0,3,3,2
"13415","8",0.0104186050593853,-0.0295813949406147,0,0,0,0,0,0,1,0,0,0,0,3,3,2
"13416","9",-0.0232558138668537,-0.0332558138668537,0,0,0,0,0,0,0,1,0,0,0,3,3,2
"13417","10",0.00476190494373441,0.00476190494373441,0,0,0,0,0,0,0,0,1,0,0,3,3,2
"13418","11",-0.126824647188187,-0.096824647188187,0,0,0,0,0,0,0,0,0,1,0,3,3,2
"13419","12",0.0549450553953648,-0.0150549446046352,0,0,0,0,0,0,0,0,0,0,1,3,3,2
"13420","1",-0.015625,-0.105625,0,0,0,0,0,0,0,0,0,0,0,3,3,4
"13421","2",-0.0146031742915511,-0.0446031742915511,1,0,0,0,0,0,0,0,0,0,0,3,3,4
"13422","3",0.0108695654198527,0.0308695654198527,0,1,0,0,0,0,0,0,0,0,0,3,3,4
"13423","4",0.0698924735188484,0.0698924735188484,0,0,1,0,0,0,0,0,0,0,0,3,3,4
"13424","5",0.0414070338010788,0.0214070338010788,0,0,0,1,0,0,0,0,0,0,0,3,3,4
"13425","6",-0.0536585375666618,-0.0236585375666618,0,0,0,0,1,0,0,0,0,0,0,3,3,4
"13426","7",0.144329890608788,0.104329890608788,0,0,0,0,0,1,0,0,0,0,0,3,3,4
"13427","8",0.0100900903344154,0.0100900903344154,0,0,0,0,0,0,1,0,0,0,0,3,3,4
"13428","9",-0.00900900922715664,-0.0190090092271566,0,0,0,0,0,0,0,1,0,0,0,3,3,4
"13429","10",-0.0909090936183929,-0.110909093618393,0,0,0,0,0,0,0,0,1,0,0,3,3,4
"13430","11",-0.0287999995052814,-0.0887999995052814,0,0,0,0,0,0,0,0,0,1,0,3,3,4
"13431","12",0.046875,0.006875,0,0,0,0,0,0,0,0,0,0,1,3,3,4
"13432","1",0.0895522385835648,0.0495522385835648,0,0,0,0,0,0,0,0,0,0,0,2,4,3
